CPU_Cycles,Execution_Time(ns),Time_clock(ms),avg_cpu_cycles,Std_Dev_CPU_Cycles
1772405328,460849590,481.82,1730959521.1666667,41336974.65092489
1729121842,453833380,538.6,1730945704.030075,41181585.247735456
1758322832,474527460,577.21,1731150010.9552238,41095235.94667631
1791927857,471329342,487.07,1731600217.2222223,41273096.96350055
1711684897,461803252,564.56,1731453781.0441177,41156262.08567196
1741199775,455634503,542.57,1731524919.6861315,41014172.97199289
1750089747,465696158,539.6,1731659447.4202898,40895625.54261691
1765502197,455766987,480.02,1731902920.438849,40848508.85496842
1716735619,436616243,522.07,1731794582.5714285,40722396.238660924
1729639066,480216990,569.85,1731779295.2198582,40578136.78336537
1719197920,473658779,572.89,1731690693.9859154,40448688.355550766
1782685466,473278111,484.66,1732047300.7832167,40530396.8659245
1740503967,457206407,539.39,1732106027.6319444,40395526.051416844
1754686408,447792746,526.5,1732261754.3931034,40299340.69828164
1752634876,454417289,476.65,1732401296.3219178,40196228.09803659
1725403407,451886659,545.46,1732353691.632653,40063402.41373075
1713292496,463437575,545.15,1732224899.7702703,39958346.349147454
1750611185,440956467,521.23,1732348297.6577182,39852316.650019564
1682856079,448707232,457.49,1732018349.5333333,39922926.918132834
1722093676,453257937,538.59,1731952623.218543,39798653.91656208
1741891208,451199870,548.86,1732018008.6447368,39675657.6005902
1714678845,476033568,568.08,1731904680.7777777,39570460.70180616
1699734741,460101180,462.29,1731695785.064935,39526323.05270124
1663025675,466006474,540.32,1731252752.096774,39780365.87028147
1717776685,454736369,556.51,1731166367.0512822,39667242.032587536
1775188476,467751045,483.01,1731446762.6496816,39695501.564864285
1721277548,506280121,596.97,1731382400.5316455,39577900.67084028
1753591391,480977982,586.32,1731522079.7169812,39492293.02431744
1728631486,457457343,546.44,1731504013.50625,39369345.263209805
1783689441,474156530,484.93,1731828146.5962732,39460465.25741912
1729295298,463678197,548.35,1731812511.728395,39338985.38900648
1753876607,492379099,591.7,1731947874.2760737,39255953.60424469
1713153382,454470944,545.96,1731833273.7134147,39163428.03865954
1789890159,470959012,486.73,1732185133.6242423,39303722.21866595
1729798384,459312607,543.36,1732170755.6144578,39185593.92259171
